UserID,Country,Language,RegDate,FirstPay,FirstAct,FirstSp,FirstCa,FirstGa,FirstPo,ApplicationID,Gender
1375463,276,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,3,1
1375464,276,2,2/20/2005,20050223,20050226,20050226,NULL,NULL,NULL,3,0
1375467,616,9,2/20/2005,20050220,20050221,20050221,NULL,NULL,NULL,1,1
1375469,792,7,2/20/2005,20050220,20050220,20050227,NULL,20050220,NULL,9,1
1375470,792,7,2/20/2005,20050220,20050223,20050223,NULL,NULL,NULL,1,1
1375473,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1375474,276,2,2/20/2005,20050223,20050224,20050224,NULL,NULL,NULL,3,1
1375476,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,0
1375482,276,2,2/20/2005,20050510,20050521,20050521,NULL,NULL,NULL,3,1
1375486,276,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,3,1
1375488,276,2,2/20/2005,20050302,20050302,20050302,NULL,NULL,NULL,3,1
1375489,756,2,2/20/2005,20050706,20050706,20050706,NULL,NULL,NULL,1,1
1375490,276,2,2/20/2005,20050223,20050419,20050419,NULL,NULL,NULL,3,1
1375491,724,4,2/20/2005,20050223,20050223,20050223,NULL,20050904,NULL,1,1
1375492,276,2,2/20/2005,20050302,20050302,20050302,NULL,NULL,NULL,3,1
1375493,276,2,2/20/2005,20050220,20050222,20050222,NULL,NULL,NULL,3,1
1375495,756,2,2/20/2005,20050226,20050226,20050226,NULL,NULL,NULL,1,1
1375496,250,6,2/20/2005,20050222,20050222,20050222,NULL,NULL,NULL,1,1
1375497,276,2,2/20/2005,20050222,20050222,20050222,NULL,NULL,NULL,3,1
1375498,616,9,2/20/2005,20050225,20050225,20050225,NULL,NULL,NULL,1,1
1375500,380,3,2/20/2005,20050220,20050220,20050220,20050221,NULL,NULL,1,1
1375501,380,3,2/20/2005,20050220,20050220,20050220,20050409,20050401,NULL,1,1
1375503,276,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,3,1
1375504,792,7,2/20/2005,20050225,20050227,20050227,NULL,NULL,20050302,9,1
1375506,276,2,2/20/2005,20050315,20050316,20050316,NULL,NULL,NULL,3,1
1375507,250,6,2/20/2005,20050223,20050223,20050223,20050307,20050309,NULL,1,1
1375511,276,2,2/20/2005,20050223,20050224,20050224,NULL,NULL,NULL,3,1
1375512,276,2,2/20/2005,20050223,20050223,20050223,20050325,NULL,NULL,1,1
1375513,300,1,2/20/2005,20050221,20050221,20050221,NULL,NULL,NULL,14,1
1375516,276,2,2/20/2005,20050430,20050430,20050430,NULL,NULL,NULL,3,1
1375518,276,2,2/20/2005,20050222,20050223,20050223,NULL,NULL,NULL,3,1
1375519,276,2,2/20/2005,20050223,20050224,20050224,NULL,NULL,NULL,3,1
1375520,276,2,2/20/2005,20050221,20050221,20050221,NULL,NULL,NULL,3,1
1375521,276,2,2/20/2005,20050709,20050626,20050626,NULL,NULL,NULL,3,1
1375522,300,8,2/20/2005,20050222,20050222,20050222,NULL,NULL,NULL,14,1
1375523,250,6,2/20/2005,20050220,20050220,20050222,20050220,NULL,NULL,1,1
1375527,276,2,2/20/2005,20050221,20050221,20050221,NULL,NULL,NULL,19,1
1375530,276,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,3,1
1375531,276,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,3,1
1375533,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1375536,276,2,2/20/2005,20050618,20050618,20050618,NULL,NULL,NULL,3,1
1375537,792,7,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,9,1
1375538,616,9,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,1,1
1375540,616,9,2/20/2005,20050731,20050731,20050731,NULL,NULL,NULL,1,1
1375543,276,2,2/20/2005,20050303,20050303,20050303,NULL,NULL,NULL,3,0
1375545,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1375546,276,2,2/20/2005,20050220,20050221,20050221,NULL,NULL,NULL,3,1
1375547,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1375549,276,2,2/20/2005,20050301,20050413,20050413,NULL,NULL,NULL,3,1
1375552,276,2,2/20/2005,20050511,20050517,20050517,NULL,NULL,NULL,3,0
1375553,276,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,3,1
1375556,276,2,2/20/2005,20050220,20050221,20050221,NULL,NULL,NULL,3,1
1375557,276,2,2/20/2005,20050223,20050226,20050226,NULL,NULL,NULL,3,1
1375559,276,2,2/20/2005,20050227,20050228,20050228,NULL,NULL,NULL,1,1
1375560,276,2,2/20/2005,20050223,20050226,20050226,NULL,NULL,NULL,3,1
1375562,276,2,2/20/2005,20050308,20050308,20050308,NULL,NULL,NULL,3,1
1375564,276,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,3,0
1375566,276,2,2/20/2005,20050227,20050227,20050227,NULL,NULL,NULL,1,1
1375569,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1375570,276,2,2/20/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1375571,250,6,2/20/2005,20050319,20050323,20050323,NULL,20050401,NULL,1,1
1375572,276,2,2/20/2005,20050719,20050713,NULL,NULL,NULL,20050713,23,1
1375573,276,2,2/20/2005,20050220,20050221,20050221,NULL,NULL,NULL,3,1
1375574,300,8,2/20/2005,20050307,20050307,20050307,20050512,20050511,NULL,14,1
1375576,616,9,2/20/2005,20050920,20050924,20050924,20050925,NULL,NULL,1,1
1375577,250,6,2/20/2005,20050220,20050221,20050221,NULL,NULL,NULL,1,1
1375579,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1375583,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,0
1375586,276,2,2/20/2005,20050311,20050311,20050311,NULL,NULL,NULL,1,1
1375587,276,2,2/20/2005,20050221,20050221,20050221,NULL,NULL,NULL,3,1
1375588,276,2,2/20/2005,20050310,20050311,20050311,NULL,NULL,NULL,3,1
1375590,756,2,2/20/2005,20050328,20050328,20050328,NULL,NULL,NULL,1,1
1375591,250,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,1,1
1375593,380,3,2/20/2005,20050220,20050220,20050220,20050220,20050220,NULL,1,1
1375596,276,2,2/20/2005,20050303,20050303,20050303,NULL,NULL,NULL,3,1
1375599,276,4,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,1,1
1375603,276,2,2/20/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1375604,276,2,2/20/2005,20050225,20050225,20050225,NULL,NULL,NULL,3,1
1375606,276,2,2/20/2005,20050417,20050417,20050417,NULL,NULL,NULL,3,1
1375607,276,2,2/20/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1375609,276,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,3,1
1375611,276,2,2/20/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1375613,724,4,2/20/2005,20050410,20050410,20050410,NULL,20050410,NULL,1,1
1375614,208,11,2/20/2005,20050222,20050222,20050222,20050222,NULL,NULL,30,1
1375616,792,7,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,9,1
1375617,276,2,2/20/2005,20050303,20050303,20050303,NULL,NULL,NULL,3,1
1375619,40,2,2/20/2005,20050220,20050220,20050220,20050224,NULL,NULL,1,1
1375620,792,7,2/20/2005,20050410,20050410,20050410,NULL,NULL,NULL,9,1
1375622,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1375624,752,5,2/20/2005,20050220,20050220,NULL,NULL,NULL,20050220,1,1
1375626,276,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,3,1
1375630,276,2,2/20/2005,20050303,20050303,20050303,NULL,NULL,NULL,3,1
1375634,276,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,3,1
1375635,380,3,2/20/2005,20050223,20050223,20050223,20050223,NULL,NULL,1,1
1375637,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,1,1
1375645,276,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,3,0
1375646,40,2,2/20/2005,20050227,20050227,20050227,NULL,NULL,NULL,1,1
1375649,276,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,3,1
1375651,616,1,2/20/2005,20050220,20050222,20050222,NULL,NULL,NULL,14,1
1375653,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1375654,208,11,2/20/2005,20050909,20050909,20050909,20050912,NULL,20050909,23,1
1375655,276,2,2/20/2005,20050220,20050220,20050220,20050222,NULL,NULL,1,1
1375656,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1375657,756,3,2/20/2005,20050220,20050220,20050222,20050220,NULL,NULL,1,1
1375658,578,10,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,1,1
1375662,276,2,2/20/2005,20050225,20050226,20050226,NULL,NULL,NULL,3,1
1375664,208,11,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,1,1
1375666,380,3,2/20/2005,20050310,20050310,20050310,20050310,NULL,NULL,1,1
1375668,276,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,3,1
1375669,276,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,1,1
1375670,276,2,2/20/2005,20050220,20050220,NULL,20050220,NULL,NULL,24,0
1375671,56,6,2/20/2005,20050223,20050304,20050304,NULL,NULL,NULL,1,1
1375672,616,1,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,14,1
1375673,616,9,2/20/2005,20050222,20050222,20050222,NULL,NULL,NULL,1,1
1375675,276,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,3,1
1375679,578,10,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,15,1
1375683,616,9,2/20/2005,20050222,20050222,20050222,NULL,NULL,NULL,1,1
1375684,276,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,3,1
1375686,752,5,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,1,1
1375687,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1375688,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1375689,276,2,2/20/2005,20050415,20050415,20050415,NULL,NULL,NULL,3,1
1375695,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1375696,616,9,2/20/2005,20050222,20050222,20050222,NULL,NULL,NULL,1,1
1375698,276,2,2/20/2005,20050221,20050221,20050221,NULL,NULL,NULL,3,1
1375699,276,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,3,1
1375700,276,2,2/20/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1375704,616,9,2/20/2005,20050222,20050223,20050223,NULL,NULL,NULL,1,0
1375706,276,2,2/20/2005,20050301,20050301,20050301,NULL,NULL,NULL,3,1
1375708,616,9,2/20/2005,20050330,20050327,20050401,20050327,20050502,NULL,1,1
1375709,276,2,2/20/2005,20050223,20050224,20050224,NULL,NULL,NULL,3,1
1375710,300,8,2/20/2005,20050426,20050426,20050426,NULL,NULL,NULL,1,1
1375711,276,2,2/20/2005,20050421,20050421,20050421,NULL,NULL,NULL,3,1
1375713,276,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,3,0
1375714,380,3,2/20/2005,20050319,20050319,20050319,NULL,NULL,NULL,1,1
1375715,300,8,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,14,1
1375716,276,2,2/20/2005,20050222,20050222,20050222,NULL,NULL,NULL,3,1
1375717,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,0
1375718,380,3,2/20/2005,20050906,20050906,20050906,NULL,NULL,NULL,1,1
1375720,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1375722,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1375726,300,8,2/20/2005,20050417,20050417,20050417,NULL,NULL,NULL,14,1
1375727,276,2,2/20/2005,20050503,20050503,20050503,NULL,NULL,NULL,3,1
1375728,276,2,2/20/2005,20050304,20050306,20050306,NULL,NULL,NULL,3,1
1375730,276,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,3,1
1375731,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1375732,276,2,2/20/2005,20050223,20050224,20050224,NULL,NULL,NULL,3,0
1375733,208,11,2/20/2005,20050330,20050330,NULL,NULL,NULL,20050330,23,1
1375734,616,9,2/20/2005,20050222,20050223,20050223,NULL,NULL,NULL,1,0
1375735,276,2,2/20/2005,20050225,20050228,20050228,NULL,NULL,NULL,3,1
1375736,616,9,2/20/2005,20050222,20050224,20050224,NULL,NULL,NULL,1,1
1375739,705,1,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,15,1
1375743,300,8,2/20/2005,20050220,20050220,20050220,20050220,NULL,NULL,14,1
1375747,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1375748,724,4,2/20/2005,20050304,20050304,20050304,NULL,NULL,NULL,1,1
1375752,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1375754,276,2,2/20/2005,20050223,20050226,20050226,NULL,NULL,NULL,3,1
1375755,380,3,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,1,1
1375756,276,2,2/20/2005,20050303,20050306,20050306,20050611,NULL,NULL,1,1
1375760,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1375762,792,7,2/20/2005,20050222,20050222,20050222,NULL,NULL,NULL,9,0
1375763,724,4,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,1,1
1375767,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,0
1375771,616,9,2/20/2005,20050504,20050504,20050504,NULL,NULL,NULL,1,1
1375772,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1375774,276,2,2/20/2005,20050306,20050306,20050306,NULL,NULL,NULL,3,1
1375775,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1375779,300,8,2/20/2005,20050224,20050224,20050224,NULL,NULL,NULL,14,1
1375780,276,2,2/20/2005,20050222,20050303,20050303,NULL,NULL,NULL,3,1
1375782,703,1,2/20/2005,20050324,20050324,20050324,NULL,NULL,NULL,1,1
1375785,208,11,2/20/2005,20050222,20050222,20050222,20050222,NULL,NULL,1,1
1375787,276,2,2/20/2005,20050224,20050225,20050225,NULL,NULL,NULL,3,1
1375789,792,7,2/20/2005,20050221,20050301,20050301,NULL,NULL,NULL,9,1
1375791,276,2,2/20/2005,20050302,20050327,20050327,NULL,NULL,NULL,3,1
1375792,276,2,2/20/2005,20050901,20050903,20050903,NULL,NULL,NULL,3,1
1375796,616,9,2/20/2005,20050223,20050224,20050224,NULL,NULL,NULL,1,1
1375797,276,2,2/20/2005,20050519,20050520,20050520,NULL,NULL,NULL,3,1
1375798,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1375800,276,2,2/20/2005,20050220,20050220,NULL,20050220,20050220,NULL,33,1
1375801,380,3,2/20/2005,20050912,20050912,20050912,20050913,20050914,20050912,1,1
1375803,276,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,3,1
1375804,40,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,1,1
1375806,276,2,2/20/2005,20050220,20050222,20050222,NULL,NULL,NULL,3,1
1375808,276,2,2/20/2005,20050220,20050221,20050221,NULL,NULL,NULL,3,1
1375809,276,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,3,1
1375813,40,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,1,0
1375816,276,2,2/20/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1375817,276,2,2/20/2005,20050222,20050222,20050222,NULL,NULL,NULL,3,1
1375818,276,2,2/20/2005,20050221,20050221,20050221,NULL,NULL,NULL,3,1
1375819,276,2,2/20/2005,20050330,20050401,20050401,NULL,NULL,NULL,3,1
1375821,276,2,2/20/2005,20050223,20050224,20050224,NULL,NULL,NULL,3,1
1375822,276,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,3,1
1375825,276,2,2/20/2005,20050223,20050224,20050224,NULL,NULL,NULL,3,1
1375829,100,1,2/20/2005,20050713,20050713,20050713,NULL,NULL,NULL,1,1
1375830,124,1,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,1,1
1375831,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1375833,578,10,2/20/2005,20050220,20050220,20050220,NULL,20050220,NULL,15,1
1375843,276,2,2/20/2005,20050220,20050221,20050221,NULL,NULL,NULL,3,1
1375844,756,6,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,1,1
1375846,208,11,2/20/2005,20050220,20050220,20050224,20050220,NULL,NULL,1,1
1375847,208,11,2/20/2005,20050220,20050221,20050221,NULL,NULL,20050829,1,1
1375848,276,2,2/20/2005,20050922,20051001,20051001,NULL,NULL,NULL,1,1
1375849,616,9,2/20/2005,20050222,20050222,20050222,20050222,20050222,NULL,1,1
1375850,276,2,2/20/2005,20050222,20050222,20050222,NULL,NULL,NULL,3,1
1375853,792,7,2/20/2005,20050225,20050225,20050225,NULL,NULL,NULL,9,1
1375854,276,2,2/20/2005,20050223,20050223,20050223,20050223,NULL,20050422,1,1
1375855,276,2,2/20/2005,20050812,20050812,20050812,NULL,NULL,NULL,3,1
1375857,276,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,3,1
1375858,276,2,2/20/2005,20050225,20050225,20050225,NULL,NULL,NULL,3,0
1375863,578,10,2/20/2005,20050220,20050220,20050222,NULL,NULL,20050220,15,1
1375864,276,2,2/20/2005,20050317,20050317,20050317,NULL,NULL,NULL,3,0
1375865,300,8,2/20/2005,20050220,20050224,20050224,NULL,NULL,NULL,14,1
1375867,756,2,2/20/2005,20050511,20050513,20050513,20050516,NULL,NULL,1,1
1375868,705,2,2/20/2005,20050221,20050221,20050221,20050221,NULL,NULL,1,1
1375870,300,8,2/20/2005,20050419,20050419,20050419,NULL,NULL,NULL,14,1
1375873,616,9,2/20/2005,20050222,20050223,20050223,NULL,NULL,NULL,1,1
1375876,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1375878,724,4,2/20/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1375880,276,2,2/20/2005,20050221,20050221,20050221,NULL,NULL,NULL,3,1
1375881,276,2,2/20/2005,20050308,20050308,20050308,NULL,NULL,NULL,3,1
1375882,276,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,3,1
1375883,276,2,2/20/2005,20050223,20050224,20050224,NULL,NULL,NULL,3,1
1375884,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1375889,300,8,2/20/2005,20050220,20050222,20050222,NULL,NULL,NULL,14,0
1375891,826,1,2/20/2005,20050220,20050222,20050222,20050417,NULL,NULL,1,1
1375893,276,2,2/20/2005,20050221,20050221,20050221,NULL,NULL,NULL,3,1
1375894,276,2,2/20/2005,20050304,20050304,20050304,NULL,NULL,NULL,3,1
1375895,792,7,2/20/2005,20050221,20050222,20050222,NULL,NULL,NULL,9,1
1375897,276,2,2/20/2005,20050223,20050305,20050305,NULL,NULL,NULL,3,1
1375898,724,4,2/20/2005,20050303,20050303,20050303,NULL,NULL,NULL,1,1
1375900,724,4,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,1,1
1375903,276,2,2/20/2005,20050418,20050418,20050418,NULL,NULL,NULL,3,1
1375904,276,2,2/20/2005,20050228,20050228,20050228,NULL,NULL,NULL,3,0
1375906,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1375907,616,9,2/20/2005,20050224,20050223,20050224,20050223,20050228,20050302,1,1
1375912,826,1,2/20/2005,20050220,20050220,20050221,20050221,20050220,NULL,1,1
1375913,208,11,2/20/2005,20050220,20050220,NULL,NULL,NULL,20050220,23,1
1375917,250,6,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,1,1
1375919,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,0
1375921,300,8,2/20/2005,20050220,20050222,20050222,NULL,NULL,NULL,14,1
1375925,40,2,2/20/2005,20050220,20050220,20050220,20050914,20050914,20050914,1,1
1375929,616,9,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,1,1
1375930,616,9,2/20/2005,20050527,20050527,20050527,NULL,NULL,NULL,1,1
1375932,276,2,2/20/2005,20050222,20050222,20050223,20050222,NULL,NULL,1,0
1375933,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1375934,276,2,2/20/2005,20050311,20050314,20050314,NULL,NULL,NULL,1,1
1375935,276,2,2/20/2005,20050413,20050414,20050414,NULL,NULL,NULL,3,1
1375938,300,8,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,14,1
1375943,616,9,2/20/2005,20050527,20050527,20050527,NULL,NULL,NULL,1,1
1375945,616,9,2/20/2005,20050222,20050222,20050222,NULL,NULL,20050222,1,1
1375947,208,11,2/20/2005,20050220,20050220,20050220,20050220,NULL,NULL,1,1
1375948,276,2,2/20/2005,20050228,20050302,20050302,NULL,NULL,NULL,3,1
1375954,276,2,2/20/2005,20050315,20050315,20050315,NULL,NULL,NULL,3,1
1375955,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,0
1375957,826,1,2/20/2005,20050220,20050222,20050222,20050318,NULL,NULL,1,1
1375959,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1375960,792,7,2/20/2005,20050220,20050221,20050221,NULL,20050225,NULL,9,1
1375961,276,2,2/20/2005,20050221,20050221,20050221,NULL,NULL,NULL,3,1
1375962,276,2,2/20/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1375964,724,4,2/20/2005,20050225,20050225,20050225,20050225,20050406,NULL,1,1
1375967,276,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,3,1
1375970,276,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,3,1
1375971,724,4,2/20/2005,20050313,20050315,20050315,NULL,NULL,NULL,1,1
1375974,276,2,2/20/2005,20050225,20050225,20050225,NULL,NULL,NULL,1,1
1375979,276,2,2/20/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1375982,276,2,2/20/2005,20050222,20050222,20050222,NULL,NULL,NULL,3,1
1375989,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1375990,276,2,2/20/2005,20050623,20050625,20050625,NULL,NULL,NULL,3,1
1375991,792,7,2/20/2005,20050315,20050316,20050316,NULL,NULL,NULL,9,1
1375994,724,4,2/20/2005,20050813,20050813,20050829,20050813,NULL,NULL,33,1
1375997,276,2,2/20/2005,20050225,20050225,20050225,NULL,NULL,NULL,3,1
1375998,208,11,2/20/2005,20050220,20050220,20050220,NULL,20050221,NULL,1,1
1376001,792,7,2/20/2005,20050225,20050226,20050226,NULL,NULL,NULL,9,1
1376003,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1376005,208,11,2/20/2005,20050220,20050220,NULL,20050607,NULL,20050220,23,1
1376007,276,2,2/20/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1376008,276,2,2/20/2005,20050318,20050321,20050321,NULL,NULL,NULL,3,1
1376009,276,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,3,1
1376010,276,2,2/20/2005,20050223,20050224,20050224,NULL,NULL,NULL,3,1
1376013,724,4,2/20/2005,20050224,20050224,20050224,NULL,NULL,NULL,1,1
1376014,276,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,3,1
1376015,300,8,2/20/2005,20050220,20050220,20050220,NULL,20050421,NULL,14,1
1376017,276,2,2/20/2005,20050220,20050220,20050220,NULL,NULL,NULL,3,1
1376020,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1376021,724,4,2/20/2005,20050222,20050306,20050306,20050315,NULL,NULL,1,1
1376022,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1376023,724,12,2/20/2005,20050409,20050409,20050409,NULL,NULL,NULL,1,1
1376025,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1376026,616,9,2/20/2005,20050222,20050222,20050222,20050225,20050830,NULL,1,1
1376028,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1376029,276,2,2/20/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1376030,276,2,2/20/2005,20050222,20050222,20050222,NULL,NULL,NULL,3,1
1376031,208,11,2/20/2005,20050220,20050221,20050221,20050225,NULL,NULL,1,1
1376032,300,8,2/20/2005,20050220,20050220,20050220,20050221,NULL,NULL,14,1
1376035,792,7,2/20/2005,20050221,20050221,20050221,NULL,20050301,NULL,22,1
1376039,300,8,2/20/2005,20050221,20050221,20050221,NULL,20050520,NULL,14,1
1376040,276,2,2/20/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1376041,276,2,2/20/2005,20050221,20050221,20050221,20050221,NULL,NULL,1,1
1376042,276,2,2/21/2005,20050221,20050221,NULL,20050221,NULL,NULL,9,0
1376046,724,4,2/21/2005,20050221,20050221,20050221,NULL,NULL,NULL,1,1
1376053,208,11,2/21/2005,20050221,20050221,20050221,NULL,NULL,NULL,1,1
1376054,276,2,2/21/2005,20050222,20050222,20050222,NULL,NULL,NULL,3,1
1376056,40,2,2/21/2005,20050221,20050221,20050221,20050221,NULL,NULL,1,1
1376057,578,10,2/21/2005,20050221,20050221,20050221,NULL,NULL,NULL,1,0
1376058,300,8,2/21/2005,20050221,20050221,20050221,NULL,NULL,NULL,14,1
1376065,250,6,2/21/2005,20050221,20050221,20050221,20050225,20050224,NULL,1,1
1376066,276,2,2/21/2005,20050318,20050318,20050318,NULL,NULL,NULL,3,1
1376067,276,2,2/21/2005,20050221,20050305,20050305,NULL,NULL,NULL,1,1
1376071,276,2,2/21/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
